cid,text,time,author,channel,votes,replies,photo,heart,reply,time_parsed
UgwwxEnjlElkV_qT-Qh4AaABAg.A1ys7MWcqHQA2-Yw8brPHs,a pero como andaban marchando en defensa del INE xd,3 months ago,@neroblood6811,UCsBV7W1mYMOHI6d-OeKqR3g,1,,https://yt3.ggpht.com/ytc/AIdro_khCeAi45mLUoa1qWZJ1BDcgsylU5bYIwJ9VyQ-uSaHQh0=s88-c-k-c0x00ffffff-no-rj,False,True,1713301664.835565
UgwwxEnjlElkV_qT-Qh4AaABAg.A1ys7MWcqHQA2-fyUPR8QF,"Que el INE, TRASPARENTE, cómo gastó los millones para organizar los DEBATES.",3 months ago (edited),@Chiviscasillas9654,UCvZMK9ROSdP0agk9P3yf1fQ,0,,https://yt3.ggpht.com/ytc/AIdro_kx1S6OCnuVxADs8_eeF8cmwtZB-2mv9KkoBLbifF3_VKFhmKemilEL1SeVcrFS-c7LGQ=s88-c-k-c0x00ffffff-no-rj,False,True,1713301665.01443
UgwwxEnjlElkV_qT-Qh4AaABAg.A1ys7MWcqHQA3dg6b_HKDS,😂ya cállen a esa Sra! No sabe proponer solo atacar! El INE un asco!!!!,1 month ago,@nycerodriguez9612,UCv5CJ-LpGScuCSG_EPQabgA,0,,https://yt3.ggpht.com/ytc/AIdro_nOLCu3E3EVd4Cx-WxRqRquYnv4IXa25e-y4KTqiLo_KExu=s88-c-k-c0x00ffffff-no-rj,False,True,1718572065.015563
UgwwxEnjlElkV_qT-Qh4AaABAg.A1ys7MWcqHQA45tOCo8pwI,"Exactamente, pero ya les quiere quitar presupuesto morena y de ahí se agarraron para decir con que el INE no se toca 🙄",1 month ago,@giojimenezgarcia,UCgQQ27tZ0dpWUVTRMV_pBLw,0,,https://yt3.ggpht.com/ytc/AIdro_kzL2nzatnkrfR3-rSQ6sXvEqf33EJnyQdPJ4PG3Ms=s88-c-k-c0x00ffffff-no-rj,False,True,1718572065.016645
UgxdlJJRVS2PGKRy4tR4AaABAg.A1xjRMxYHSOA1yEvZYBJpt,"Que las dos diría yo, me sorprendió con sus propuestas",3 months ago,@jimbomando1990,UCVoogUx_Exj7Z2yNB1Zwstw,27,,https://yt3.ggpht.com/ytc/AIdro_m1x2JUc0liG7UVYcIp80s-8ZYRReZDgb1pcCR6vRSv2jM=s88-c-k-c0x00ffffff-no-rj,False,True,1713301665.222006
UgxdlJJRVS2PGKRy4tR4AaABAg.A1xjRMxYHSOA1zKjLDNOqm," @jimbomando1990  Lo hizo? Realmente no propuso mucho. Aunque mas de cero, así que en eso si le gana a las demás.",3 months ago,@Fay7666,UCfFrKEKBA4Gj3UGsZu3yIsQ,5,,https://yt3.ggpht.com/ytc/AIdro_m8Lhlq1yfcL4nZsLhZnxSHezdz6T38T-qGX8auggg=s88-c-k-c0x00ffffff-no-rj,False,True,1713301665.223882
UgxdlJJRVS2PGKRy4tR4AaABAg.A1xjRMxYHSOA237QZ04Ajv,Yo lo reconozco maynez le dio a mochil hasta para llevar🤣🤣🤣  PERO BUENO MI FAVORITA ES CLAUDIA SHEINBAUN.,3 months ago,@l0301-th8vk,UCRmw-1KJe-XvTZ62FlB9ieA,4,,https://yt3.ggpht.com/DpYowM7go0u-omPSnVNA3uRjG58UosB3a7ql3VcdESIDFcgwmW-qMlP7_a9gywsmzecZB4Am=s88-c-k-c0x00ffffff-no-rj,False,True,1713301665.225022
UgxdlJJRVS2PGKRy4tR4AaABAg.A1xjRMxYHSOA26ZHCSq-sj,No les dio ambas pero bueno es como el descarte para que la corcholata gané.,3 months ago,@MRC4509,UCFlZlgHEHLADQSrC_E563Ow,3,,https://yt3.ggpht.com/t4HL73RjWVnct3wRnV4jCaLwyJVeye1NsOFRGykkNgGm8RtSjPMvZ87iQyGI8TSeqtIDqLEHKlI=s88-c-k-c0x00ffffff-no-rj,False,True,1713301665.226132
UgxdlJJRVS2PGKRy4tR4AaABAg.A1xjRMxYHSOA2trk20X9cm,Cualquiera,2 months ago,@franciscoescalante1268,UCMU4zXA1ZnxQG0VSTJL0Xow,0,,https://yt3.ggpht.com/ytc/AIdro_n7dzByurMLRu8BHJIQdyoOgvc00eXJ7Ii7qLqWl_o=s88-c-k-c0x00ffffff-no-rj,False,True,1715893665.227212
UgxsrOsiLTg0zMOFkqB4AaABAg.A1y2GzsXzvhA2-JBR3LOQG,"Oye los otros dos si hacían unas palabras sin hojas, apoco ella no podía sacar unas palabras de sus sentimientos? Apoco ni eso puede??",3 months ago,@Dashwood-qr4un,UC1zUbmB_Ggr1JjF14Hxnaww,7,,https://yt3.ggpht.com/ytc/AIdro_kK07Ml9vtMhUDmL2eWHI4BOxbxTq0RlbBs28dRVwpfsA3IgJAJj3zvCLBlnO6T9Ui8Dg=s88-c-k-c0x00ffffff-no-rj,False,True,1713301665.444153
UgxsrOsiLTg0zMOFkqB4AaABAg.A1y2GzsXzvhA21Bvk1eV4v,También entrenaron bien a la Shitbaum y al Máynez.,3 months ago,@xdenil,UC0qmeD9REZmbbhcPlYFKv1g,0,,https://yt3.ggpht.com/-Ygzab3ZizKm20AsFy-hsnGzvn46epSgkQnJacPQwhnpZ5T3d59BZzVHjRv_FSRcUjYJK4Z9zw=s88-c-k-c0x00ffffff-no-rj,False,True,1713301665.446018
UgxsrOsiLTg0zMOFkqB4AaABAg.A1y2GzsXzvhA21F6E-Wd1z, @xdenil  ahora dilo sin llorar,3 months ago,@Dashwood-qr4un,UC1zUbmB_Ggr1JjF14Hxnaww,0,,https://yt3.ggpht.com/ytc/AIdro_kK07Ml9vtMhUDmL2eWHI4BOxbxTq0RlbBs28dRVwpfsA3IgJAJj3zvCLBlnO6T9Ui8Dg=s88-c-k-c0x00ffffff-no-rj,False,True,1713301665.447944
UgxsrOsiLTg0zMOFkqB4AaABAg.A1y2GzsXzvhA21se_LJ-bC,​ @Dashwood-qr4un 😊,3 months ago,@Monicaaguilar-fb9oj,UCY_T-tcasKkMfBpIwp2HfSA,0,,https://yt3.ggpht.com/ytc/AIdro_lPAu5LcUW1h_9K92DDPIFAt7oKeKn1gaScOAfzdeLy0FyHMrhcwYmEo-u21qNz3kJRkA=s88-c-k-c0x00ffffff-no-rj,False,True,1713301665.450121
UgzvRSvghkhywsOep2N4AaABAg.A21TuFwVI3YA2EWOM4l4LV,Yo ese,3 months ago,@mexitli_teart,UC4BnS65aPmQx4Q5dtLePBbw,1,,https://yt3.ggpht.com/vsEiB5uR-TJmYdjlUkWA35rfjFrURiVR-LoOFYXMiodH2blCIhIr9VYIaBABEfFr-PYRpk3xmQ=s88-c-k-c0x00ffffff-no-rj,False,True,1713301665.627202
UgyJEi4g0vPyidepbP94AaABAg.A1xlbb4SaoCA1xvxKw0qqG,Es un descaro la verdad😅,3 months ago,@Richmich66,UCjVTSnGWR5R4G2OovdWZL4g,12,,https://yt3.ggpht.com/ytc/AIdro_nWBkhs3XZcENi1MSPCdcXzpUjnMm2sZJbVobSifX-nvmmNb8bXfpOmj_RTnLGbL03qbA=s88-c-k-c0x00ffffff-no-rj,False,True,1713301665.838568
UgyJEi4g0vPyidepbP94AaABAg.A1xlbb4SaoCA1xzJ82x66g,#IneCorrupto,3 months ago,@alfredogarzacardenas4758,UCWD9n0_M8Gt1Cx1JpLFLLDA,8,,https://yt3.ggpht.com/ytc/AIdro_nLOZiVoOnOY9sRG6PEfbeJQZgNEc94Ld_-R0YhapW-QHpFlNNHtQIwpPu8VJKX5wVYKg=s88-c-k-c0x00ffffff-no-rj,False,True,1713301665.839753
UgyJEi4g0vPyidepbP94AaABAg.A1xlbb4SaoCA1y3UJNkexC,Puras mentiras dijo y mucha fantasia en su mente.,3 months ago,@lidiacamacho5329,UCarpCw4CGHacYonoIizrjBg,1,,https://yt3.ggpht.com/ytc/AIdro_lNx2w2xRVTEXkjaqi8jYPBHG9ZmuQtISt0VCGbwYeaLCPb8U2juNvbLKDYTyD2IccN2Q=s88-c-k-c0x00ffffff-no-rj,False,True,1713301665.841031
UgyJEi4g0vPyidepbP94AaABAg.A1xlbb4SaoCA1yQmq6eBqf,Que bueno que alguien puso el minuto en que sucede esto,3 months ago,@emilianorg3306,UCJiVqnKv1U-0Tk0R7e9a8mQ,6,,https://yt3.ggpht.com/KUQqE-l1jj6klI03gP23ksXbIZHfFUqjI3o9SUrJhP2E02JWC71IqIvdp92mqXuagDr6x6vBIw=s88-c-k-c0x00ffffff-no-rj,False,True,1713301665.842152
UgyJEi4g0vPyidepbP94AaABAg.A1xlbb4SaoCA25QAzvgobj,Al final le reponen el tiempo para que no aya problema,3 months ago,@JoeMonroy-uv9nf,UCleK4TOVAhLrl-iVmnX2kDw,1,,https://yt3.ggpht.com/ytc/AIdro_m3yH3CkDYbBlrEro0QnKb_ItobeFHLwKuQcGuP0f6Bn7OoKZ8W5OF5gGcuK2Gkd9LxEg=s88-c-k-c0x00ffffff-no-rj,False,True,1713301665.843244
UgyJEi4g0vPyidepbP94AaABAg.A1xlbb4SaoCA45u6RHU3Ar,"La marcha que hicieron quesque del INE fue más panista que nada, esperemos que este domingo si gane de verdad la democracia",1 month ago,@giojimenezgarcia,UCgQQ27tZ0dpWUVTRMV_pBLw,0,,https://yt3.ggpht.com/ytc/AIdro_kzL2nzatnkrfR3-rSQ6sXvEqf33EJnyQdPJ4PG3Ms=s88-c-k-c0x00ffffff-no-rj,False,True,1718572065.844329
UgzKkuoaEGORw0cNhzh4AaABAg.A1xcJpGBM4oA1xcRYahZwA,😂,3 months ago,@baguette_.9532,UCv64ZLfygKD06bmqH1E4-jA,6,,https://yt3.ggpht.com/c6hwyTf8UKQ6v0J-CrSxAnGIZ0kyDfFTRNfP1TmCQYqrOOkiB_-U4Ljve3iwImL6lPWxBMq0Gk4=s88-c-k-c0x00ffffff-no-rj,False,True,1713301666.059952
UgzKkuoaEGORw0cNhzh4AaABAg.A1xcJpGBM4oA1xcRjaXBxe,😂😂😂😂,3 months ago,@valenzuelaleoncarlosmisael8649,UCirRpURSIQaINffD4jcI3lw,4,,https://yt3.ggpht.com/ytc/AIdro_kSOD50DRsd0_7lqS9MGKcMKg_VeKSM5Qf-cS-sMm6rclFw=s88-c-k-c0x00ffffff-no-rj,False,True,1713301666.061145
UgzKkuoaEGORw0cNhzh4AaABAg.A1xcJpGBM4oA1xcU0jfzzM,😂😂😂,3 months ago,@HumbertoCAVG,UCA_pQcZfj_gPhtFG80kwVtQ,4,,https://yt3.ggpht.com/43FmhzhAHHjJyUwL7dM3Tfqub5CzPlX715y-_n_j719RYjPnOtI1TlGWkkff2yYWzhS-PeXVjA=s88-c-k-c0x00ffffff-no-rj,False,True,1713301666.062242
UgzKkuoaEGORw0cNhzh4AaABAg.A1xcJpGBM4oA1xc_3tRLkj,😂😂😂😂😂 cumpliendo su sueño de cortar manos,3 months ago,@AVerita-db7hr,UCOO_MR-3zi_-dD27Sj4ieRg,10,,https://yt3.ggpht.com/yTANX8QzS-wbNNaX9XuaeZl63lJzZkzWMjUn4OTtvMVV23XXXCYBlCUxoKkDBBM2vISV-0JB=s88-c-k-c0x00ffffff-no-rj,False,True,1713301666.063305
UgzKkuoaEGORw0cNhzh4AaABAg.A1xcJpGBM4oA1xcaXImcEA,Creo que no porque andaba cortando manos 😅😮,3 months ago,@Usuaria2000,UCv8YP0VHwg9QDe1ZVrgt5bQ,8,,https://yt3.ggpht.com/9J16r-oT5C5E5B9UZMmshXB4jlwaePBTQTZtD1T5A3-YWxNcPrOkCewaS236K23v-nRF6i9LYg=s88-c-k-c0x00ffffff-no-rj,False,True,1713301666.064361
UgzKkuoaEGORw0cNhzh4AaABAg.A1xcJpGBM4oA1xctSJIADR,😂😂😂😂😂,3 months ago,@MartoZnOficial,UC0F1qnL2luINMinhxT8UC-w,3,,https://yt3.ggpht.com/pCZ5LyGhRhqAFIFhCxacEX3KQgDyqV4tihqHMgBxKhgLDBHKj4zRMu0IWDL0wUqp4k6obR6kyKo=s88-c-k-c0x00ffffff-no-rj,False,True,1713301666.065499
UgzKkuoaEGORw0cNhzh4AaABAg.A1xcJpGBM4oA1xd8LTr7sI,Samy,3 months ago,@z-iroc9932,UCHe3DT5f_AMctWjxFX-BNkA,2,,https://yt3.ggpht.com/ytc/AIdro_lnaiHxyZoDiuNjVzWZauI2UwZx1YETRIGBNyc5lQQ=s88-c-k-c0x00ffffff-no-rj,False,True,1713301666.066573
UgzKkuoaEGORw0cNhzh4AaABAg.A1xcJpGBM4oA1xd98kdPol,Estaba administrando su pagina del FBI (FACEBOOK BRONCO INVESTIGATION) xD,3 months ago,@di-elel99,UCP1bnvcOd331bAy5gDulrCQ,15,,https://yt3.ggpht.com/ytc/AIdro_nWfrPEPTeVfRjtShZXAKurIqT22NTxC7gnp_uyivgAF50=s88-c-k-c0x00ffffff-no-rj,False,True,1713301666.067705
UgzKkuoaEGORw0cNhzh4AaABAg.A1xcJpGBM4oA1xdK8xDU4a,Y Cante la de Amigo Bronco😅😂,3 months ago,@DeyDeyPlay19872,UCYA9yz6w8Z1Zi5tO4wQpxxQ,1,,https://yt3.ggpht.com/NI7vr6IwDAn2bplJ3lyAPj_mHAmt26h4Hz9mSt8FwYfKZ3sMxLB0f0y7mrljqHPE375BQwH9Fg=s88-c-k-c0x00ffffff-no-rj,False,True,1713301666.068771
UgzKkuoaEGORw0cNhzh4AaABAg.A1xcJpGBM4oA1xdMoAGZzn,​ @AVerita-db7hr Ay Mi Mano 😅,3 months ago,@DeyDeyPlay19872,UCYA9yz6w8Z1Zi5tO4wQpxxQ,1,,https://yt3.ggpht.com/NI7vr6IwDAn2bplJ3lyAPj_mHAmt26h4Hz9mSt8FwYfKZ3sMxLB0f0y7mrljqHPE375BQwH9Fg=s88-c-k-c0x00ffffff-no-rj,False,True,1713301666.069841
UgzKkuoaEGORw0cNhzh4AaABAg.A1xcJpGBM4oA1xdVJ49kZ3,JAJAJAJSJSJSJSJSJAJAAJ sale el bronco de la mano de milei xd,3 months ago,@Lg.Night03,UCL_60mZIBjH1gZ-WAtlUj-Q,5,,https://yt3.ggpht.com/Y8CdCi_o1Xl3TSTgs4KPkbBhU_D4y0Ly8mqZQ4aqZutslvbxRAZUQ1WBHD-pgvlHFyamTTEuCQ=s88-c-k-c0x00ffffff-no-rj,False,True,1713301666.325835
UgzKkuoaEGORw0cNhzh4AaABAg.A1xcJpGBM4oA1xda0R7tRl,El mocha manos?😂😂😂,3 months ago,@cesarfuentes2081,UCsURnT_-Pciftx_1qbeMJOw,1,,https://yt3.ggpht.com/ytc/AIdro_mRjCf2uKVmLq7HV2ybc8Q35nKDLj9tUSu28CRw1W8=s88-c-k-c0x00ffffff-no-rj,False,True,1713301666.328584
UgzKkuoaEGORw0cNhzh4AaABAg.A1xcJpGBM4oA1xdbo4eb7v,JAJAJAJAJAJJAJAJAJJAJAJA te pasas de vrga KAKAJAJJAJAJA,3 months ago,@yonkkanyzuazo9685,UCJocjGGlrQcum7yCfvVi7bg,1,,https://yt3.ggpht.com/ytc/AIdro_kTOdhvCcXJ-z2ePGgLYGI84KkbmRN7iRzpi8F7rIRXefI=s88-c-k-c0x00ffffff-no-rj,False,True,1713301666.330413
UgzKkuoaEGORw0cNhzh4AaABAg.A1xcJpGBM4oA1xduIQyKcy,😂😂😂,3 months ago,@aranzamayen2849,UCDrUgm32EbSSjmilDWFMrXg,2,,https://yt3.ggpht.com/ytc/AIdro_lZJUwxxnoiZzpcFUpODC10mNMs8NhD__aB9j-4zUU71Ir0=s88-c-k-c0x00ffffff-no-rj,False,True,1713301666.331521
UgzKkuoaEGORw0cNhzh4AaABAg.A1xcJpGBM4oA1xeIFHlOWc,"Si, junto con Dr. Doom",3 months ago,@yzaherns603,UC-DXoWQVBEG77qBk0cVHVTg,4,,https://yt3.ggpht.com/ytc/AIdro_lNVgmZrlq5rCqi4xIT3s2GcUZjOfhNp2nfyTv5M_Q=s88-c-k-c0x00ffffff-no-rj,False,True,1713301666.332606
UgzKkuoaEGORw0cNhzh4AaABAg.A1xcJpGBM4oA1xeSWY9h2y, @yzaherns603  :o alta referencia,3 months ago (edited),@AlexAguileraAAR,UCSuFcvQWw1Wt7u_gENnqOzA,1,,https://yt3.ggpht.com/EHO8L9uRUB9Ey1FK9-TRQWcxz_kH2vwC04Bov7qrPhtW1Mlf_c9APK344U-ETIlFbQqtauN0=s88-c-k-c0x00ffffff-no-rj,False,True,1713301666.333716
UgzKkuoaEGORw0cNhzh4AaABAg.A1xcJpGBM4oA1xewPFAvBV,🤣🤣🤣,3 months ago,@Rechisquiado,UCAHAV19FiNox_W67VHic9Jg,1,,https://yt3.ggpht.com/V5IYlsAtN1mO8fIQap2pTh443hOYRfVpU8DZY9642b96WvDQlg6k0sxkbQiZQY_XwKP6D8kk=s88-c-k-c0x00ffffff-no-rj,False,True,1713301666.334779
UgzKkuoaEGORw0cNhzh4AaABAg.A1xcJpGBM4oA1xgkuyMDBB,Hubiera estado épico bro 😂😂,3 months ago,@OswaldoShadow,UCft3FRHUscTPC1Fg70DGuvw,2,,https://yt3.ggpht.com/KcRfC2ybSAgba6wIp5TB_0MBQrsT5Xae_k1iqSICmQBkertDuqAGSMcZwkwIo0swHCvEa_Cogrc=s88-c-k-c0x00ffffff-no-rj,False,True,1713301666.335832
UgzKkuoaEGORw0cNhzh4AaABAg.A1xcJpGBM4oA1xglyK8G4-,​ @di-elel99 ándale 😂😂,3 months ago,@OswaldoShadow,UCft3FRHUscTPC1Fg70DGuvw,1,,https://yt3.ggpht.com/KcRfC2ybSAgba6wIp5TB_0MBQrsT5Xae_k1iqSICmQBkertDuqAGSMcZwkwIo0swHCvEa_Cogrc=s88-c-k-c0x00ffffff-no-rj,False,True,1713301666.336918
UgzKkuoaEGORw0cNhzh4AaABAg.A1xcJpGBM4oA1xuKeNzCS7,😂,3 months ago,@benjamintrejo7953,UCN33f6hibvvvFbLflN_zRgQ,1,,https://yt3.ggpht.com/ytc/AIdro_mNdWMwBa3YX8TLXBMpD9PoNWeG4muoi8ERI0WA93ISKQ=s88-c-k-c0x00ffffff-no-rj,False,True,1713301666.337979
UgzKkuoaEGORw0cNhzh4AaABAg.A1xcJpGBM4oA1y00ogfHc5,Cortaron el cameo,3 months ago,@MrSpoonierSpartan,UCTl5X3VgnO612VhZvuHKmng,2,,https://yt3.ggpht.com/ytc/AIdro_l73dJyKKZ4WWN0edjequ-tx_Wvvn2Jq4NX93yRDpRqUw=s88-c-k-c0x00ffffff-no-rj,False,True,1713301666.339025
UgzKkuoaEGORw0cNhzh4AaABAg.A1xcJpGBM4oA1y8PJt6Xrn,😂😂😂😂😂😂😂,3 months ago,@user-ft1bo7nq2z,UCQAwR58xvQ1QrLcNTt-HY4Q,1,,https://yt3.ggpht.com/ytc/AIdro_lRTWRoJ5Mm1J6dwSFwLZYO2tYqK3zKpN4VbdDGguTxhPP-sB_V7uVUqTAw-NzD5GCobQ=s88-c-k-c0x00ffffff-no-rj,False,True,1713301666.340085
UgzKkuoaEGORw0cNhzh4AaABAg.A1xcJpGBM4oA1ypYMlnzs4, @MrSpoonierSpartan  nooooooo,3 months ago,@AlexAguileraAAR,UCSuFcvQWw1Wt7u_gENnqOzA,0,,https://yt3.ggpht.com/EHO8L9uRUB9Ey1FK9-TRQWcxz_kH2vwC04Bov7qrPhtW1Mlf_c9APK344U-ETIlFbQqtauN0=s88-c-k-c0x00ffffff-no-rj,False,True,1713301666.341173
UgzKkuoaEGORw0cNhzh4AaABAg.A1xcJpGBM4oA23A950upbu,Sería un buen Kameo y haciendo señas de corte de mano xD,3 months ago,@george.lopez1,UC20lb2ibf2MV14-af-8T6dg,1,,https://yt3.ggpht.com/ytc/AIdro_kF0sVbJhTngDhE4UZ-mOLCftZ10dA8z1nCYv4nOdxRC7o=s88-c-k-c0x00ffffff-no-rj,False,True,1713301666.342223
UgzFGFtqe6ZP-zS_iIl4AaABAg.A2-Gbvkt2EAA2-afZfuwbd,"sí me di cuenta, se aguantó la risa, es de humanos 😅",3 months ago,@neroblood6811,UCsBV7W1mYMOHI6d-OeKqR3g,2,,https://yt3.ggpht.com/ytc/AIdro_khCeAi45mLUoa1qWZJ1BDcgsylU5bYIwJ9VyQ-uSaHQh0=s88-c-k-c0x00ffffff-no-rj,False,True,1713301666.566318
UgzFGFtqe6ZP-zS_iIl4AaABAg.A2-Gbvkt2EAA21QyzmREU4,🤣🤣🤣 jajajaja,3 months ago,@anasofiamariano289,UCS80odqb8kHQxyY_t733t3w,1,,https://yt3.ggpht.com/jYhs_XSnnLnJKWhUkbiZLANcc490cqNw6MA4lnCQo2olAUwLFfySh3qqpmI_5-Gk0RZdbzqh=s88-c-k-c0x00ffffff-no-rj,False,True,1713301666.568276
UgzFGFtqe6ZP-zS_iIl4AaABAg.A2-Gbvkt2EAA21zllAw0MC,JAJAJAJAJAJA,3 months ago,@edsonalbertoreyesramirez1860,UCWa1Svt0VDesx_Xl9jxe6Ag,1,,https://yt3.ggpht.com/ytc/AIdro_mH6ArG_3PQLZFsi0lSI4EqxQUpkdDJEpB_CMt1-LC3dg=s88-c-k-c0x00ffffff-no-rj,False,True,1713301666.572544
UgzFGFtqe6ZP-zS_iIl4AaABAg.A2-Gbvkt2EAA239NPGNHz7,"Cuenten el tiempo, no se robó nada... y por otro lado es una prueba de que esos candidatos no saben contar su propio tiempo y alguien más tiene que controlarlos... pésimo ejemplo... ojalá tuvieramos un presidente como Bukele, él si es un buen ejemplo",3 months ago,@george.lopez1,UC20lb2ibf2MV14-af-8T6dg,3,,https://yt3.ggpht.com/ytc/AIdro_kF0sVbJhTngDhE4UZ-mOLCftZ10dA8z1nCYv4nOdxRC7o=s88-c-k-c0x00ffffff-no-rj,False,True,1713301666.574482
UgzFGFtqe6ZP-zS_iIl4AaABAg.A2-Gbvkt2EAA23PHageL49," @george.lopez1  de qué hablas ?? ellos mismos estan viendo sus tiempos, lo que se quejan son de las fallas técnicas, que casualmente favorecían a xochitl",3 months ago,@neroblood6811,UCsBV7W1mYMOHI6d-OeKqR3g,3,,https://yt3.ggpht.com/ytc/AIdro_khCeAi45mLUoa1qWZJ1BDcgsylU5bYIwJ9VyQ-uSaHQh0=s88-c-k-c0x00ffffff-no-rj,False,True,1713301666.576297
UgzFGFtqe6ZP-zS_iIl4AaABAg.A2-Gbvkt2EAA253kWfVUZ_, @george.lopez1  ¿Cómo no van a saber contar su tiempo si literalmente les ponen temporizadores enfrente? No seas zerote,3 months ago (edited),@KetzalDiaz,UC-n9HRHb9dX0QhD1xRiWL1A,2,,https://yt3.ggpht.com/aKoYBa1Tvs93vrJb_N2U9qA593I_ggopS1vSThURM_ZlgdCRbW2VnZ2FhGnVMBaNX67iSol0y4c=s88-c-k-c0x00ffffff-no-rj,False,True,1713301666.578197
UgzFGFtqe6ZP-zS_iIl4AaABAg.A2-Gbvkt2EAA25ambkpbCQ," @KetzalDiaz  Si usted tampoco tiene esa capacidad de contar su propio tiempo al halar entonces por eso no entiende... Yo y muchos más que conozco podemos hacerlo dando clases y conferencias sin necesidad de ver reloj alguno y eso desde los 15 años o antes, . Bukele como escelente ejemplo en la política puede y muchos más también...  Zerote el que no puede con algo tan fácil... Aparte existen los cronómetros de celular, de reloj de mano y sueltos... Si no pueden manejar y prepararse por su propia cuenta para manejar algo tan simple sin depender de otros para manejar el paíse serán menos capaces siendo el manejo de tiempo la clave...",3 months ago (edited),@george.lopez1,UC20lb2ibf2MV14-af-8T6dg,1,,https://yt3.ggpht.com/ytc/AIdro_kF0sVbJhTngDhE4UZ-mOLCftZ10dA8z1nCYv4nOdxRC7o=s88-c-k-c0x00ffffff-no-rj,False,True,1713301666.580118
UgzFGFtqe6ZP-zS_iIl4AaABAg.A2-Gbvkt2EAA27L5_FD-eQ,Fue la mejor parte del debate.,3 months ago,@13buthead,UCbCdTrslBZIf29ZuS_GtP-Q,1,,https://yt3.ggpht.com/ytc/AIdro_nKV4x0wHfXbnMv2HhXKa4JpDcCnViXpzpEV5nvgHbtNQ=s88-c-k-c0x00ffffff-no-rj,False,True,1713301666.583397
UgzFGFtqe6ZP-zS_iIl4AaABAg.A2-Gbvkt2EAA2AyZyTaSRq,😂😂😂​ @george.lopez1 ,3 months ago (edited),@nicky._02,UCViBHOZhTSsWdTIRrqj05Cg,0,,https://yt3.ggpht.com/IXv8nSjj5yp5kVCWm7fvL28vFCCc-nz7clm5PPz4oalAWoK8q6_049NRoWZFOSak5vXoKhJz-g=s88-c-k-c0x00ffffff-no-rj,False,True,1713301666.818808
UgzFGFtqe6ZP-zS_iIl4AaABAg.A2-Gbvkt2EAA2GVxmX1UB-,Hasta se trabó,3 months ago,@Star-w4r,UCI0_Oz0EUE2cSH-UH5d1pbg,0,,https://yt3.ggpht.com/voUhWXe1e97k0l-3Ekz96HGg2XnkKFpugvO9tehJ-8lVcg3_DUjoyQmDulZ4v1w-KvycEv93Uw=s88-c-k-c0x00ffffff-no-rj,False,True,1713301666.819984
UgzFGFtqe6ZP-zS_iIl4AaABAg.A2-Gbvkt2EAA3ncdawzAH3,Xochil es la que mas hablaba y  mas tiempo tenia y los otros apenas y les daba tiempo de explicar,1 month ago,@LunaEsperanza,UCnwX-K_i53txcbgtnuQx2Ug,0,,https://yt3.ggpht.com/v4hLQQLk_MLoj4pUwqVAJUMAQb4akXKLpiqaUkIo7lOl91rYvn-_g1y8aKACw4JRb6eENoeFDl4=s88-c-k-c0x00ffffff-no-rj,False,True,1718572066.821111
UgwN0ozAMUXbXozqUbF4AaABAg.A1yfYyKWApTA23TLCj6vrq,"Sí, por éso hay que quitar a Maynez.",3 months ago,@gerardomarv.9732,UCfrR3KrvTAZSgtbTUu-K_lQ,1,,https://yt3.ggpht.com/ytc/AIdro_kVfxBemKTXVOvYzuHj3r_aqBBGDF_m8iUtvR9qB3klUkFKm43FfQihtLRU7-euWiffJg=s88-c-k-c0x00ffffff-no-rj,False,True,1713301666.986909
UgwkwPz9LImtVYmgktd4AaABAg,ya acabo el debate y Xóchitl todavía tiene minutos gracias a él INE 🫡,3 months ago,@aleiz14__yt,UC9Tjif79zpRc22J1AzOOP9g,421,13,https://yt3.ggpht.com/nxBx6O8YjMs9HoTTgMJ3SJSr4MyMzgcMMKSXS2g5ocXxJSWcfOA4W9zOyzvTjaa1txDMiLAt=s88-c-k-c0x00ffffff-no-rj,False,False,1713301667.462761
UgwmrzdYCH9w9_0Y_FV4AaABAg,"La sra Xochitl no controla sus emociones , era un debate de propuestas, y se dedico a señalar y acusar, no tiene etixa,",3 months ago,@florgonzalez4471,UCeEadlZpT_1AyXMwS-xHzxQ,71,,https://yt3.ggpht.com/ytc/AIdro_l7CmpJs2v8YzGHEX2IxSDKPQ0IYAuVfzH3EEumXH8=s88-c-k-c0x00ffffff-no-rj,False,False,1713301667.463903
UgzhgQCwk8rPHlSzMBx4AaABAg,"Que mala onda del INE, darle tiempo extra a la pobre Xóchitl solo para que pudiera hacer el ridículo por más tiempo, el INE se puso de rodillas ante la morena 😂",3 months ago,@ernestomotta5178,UCHT5oyLwLHtd9NvF3YJrWwA,102,2,https://yt3.ggpht.com/ytc/AIdro_mAUeTdEuaxKdfVgMQrT6tpeGmWmlTmCkayOaRaRjyHhg=s88-c-k-c0x00ffffff-no-rj,False,False,1713301667.465003
Ugw2sWnLQWhlO1zIyEJ4AaABAg,"INE, POR QUÉ EN EL MINUTO 18:43 LE BAJAN EL TIEMPO A CLAUDIA CUANDO ELLA NO ESTABA HABLANDO, ESTABA HABLANDO XOCHITL. FRAUDE",3 months ago,@user-ev3nf9ot5b,UC9htmHvNaLuhVhncWgmnnsQ,121,9,https://yt3.ggpht.com/GT3iecfAdHwmpYqaZDMqOiawLRaWUghdeY_Wb-XwofgxR04s30_lAEFxfbYoHhwSFulpR-PNag=s88-c-k-c0x00ffffff-no-rj,False,False,1713301667.466073
