cid,text,time,author,channel,votes,replies,photo,heart,reply,time_parsed
UgxU_swqq_KZFVOQoRR4AaABAg,Brutal la Historia,3 years ago,@exequielfuentes2428,UCeU-hUGTyNBBIOk5FPEKOKw,0,,https://yt3.ggpht.com/ytc/AIdro_mTVOkN_V3eDmbHnvP7FgpdkvODGRXfJV778XHkw6c=s88-c-k-c0x00ffffff-no-rj,False,False,1626561672.941171
UgyORzriDPAvAi2yq9l4AaABAg,"Cuando era niño allá por 1995 la primera vez que usé una computadora fue con MSDOS y era solo escribir comandos de basic y jugar jueguitos en qbasic, mis primeros pasos en la computación fueron en 1999 con windows NT y computadoras IBM con 2.4 GB de disco, y el maestro de computación nos hablaba de las demandas que recibía Microsoft en esa época.",2 years ago,@antoniosolis9172,UC2muCjB2P4XR5XyK_emuEdQ,0,,https://yt3.ggpht.com/ytc/AIdro_nvclfLEsOo6VNaZfFDeAVwMZVnEX--NIftAmgWulNWxbk=s88-c-k-c0x00ffffff-no-rj,False,False,1658097672.942101
Ugxz4JHoR_thjhPjPv94AaABAg,Lo más interesante que veré por mucho exelente video exelente narración muy bien guión resumido sin ir por las ramas te sumerges en la trama  totalmente nuevo sub,2 years ago,@Donalgodon47,UCS47acjV7psbU2WLrmqSJsw,0,,https://yt3.ggpht.com/ytc/AIdro_ks_TF5I4oZ29o9GcOEjYbTas2oPu1c1hzVqKQOcjC-T_33=s88-c-k-c0x00ffffff-no-rj,False,False,1658097672.942974
UgzPfpuUdJvE1SAJejl4AaABAg,Que excelentes que son tus videos Nate!! Genio total,2 years ago,@nachograffione5354,UCOmX8AXw29sUsANBObWICLQ,0,,https://yt3.ggpht.com/ytc/AIdro_nY3WmF1OE7Z-WnUxfK9nAYQg-2fQeMxYejxOS1Cd04e0c=s88-c-k-c0x00ffffff-no-rj,False,False,1658097672.9439
UgwzRQ_r81TXj8me2hF4AaABAg,"la frase de Bill Gates no era la clasica ""no me hice rico firmando cheques"" si no ""o me venden lo que tienen al precio que yo quiera o los copiare y los sacare del merado"" de ahi que tuviera miedo de lo que estaba haciendo Homero SImpson jajajajaj",2 years ago,@797carcass,UCTiU6dOJSXBtGyZmttB3p1w,1,,https://yt3.ggpht.com/ytc/AIdro_kyP4gj1jQViSHWWefSh7MI6JEbULnffO4Q-VFRGz8DGw=s88-c-k-c0x00ffffff-no-rj,False,False,1658097672.944747
UgzE1TTN-KjaW0SgCkl4AaABAg,"Que tiempos tan complicados para la tecnología hoy en día mueves un dedo y tienes todo, como han cambiado las cosas",5 months ago,@craxg,UCQ4rbiGHUVrR5ft9KmqPYAg,0,,https://yt3.ggpht.com/ytc/AIdro_lJxrscRllnLw7jH-QPxNCmVedDF3-LOWB-DKxj0B6iOg=s88-c-k-c0x00ffffff-no-rj,False,False,1708209672.946177
UgwCwgNIbgBCbzlL19t4AaABAg,16:30 creo que windows no es sistema operativo en sí...,2 years ago,@freddybrauleemamanirivas8196,UCG41ZJowSmokP5Mrl8Y-J7w,1,,https://yt3.ggpht.com/ytc/AIdro_m-tCntGO3aV6uRV35sjGCR-QwrjHAl3MEjjDaA6jS6GRo=s88-c-k-c0x00ffffff-no-rj,False,False,1658097672.94707
UgyldsYiDJjlfXc87U54AaABAg.9QECEqOKRxI9QHDyEPaHAZ,"Entonces recordarás el virus ping pong.
Recién la empresa había comprado un par de PC con monitor verde/ambar y ya venían de fábrica debidamente bautizadas con ese virus, las devolvimos.",2 years ago,@user-fo6vw9yk7j,UCuyYXhQByijcyCTJKydgcUw,0,,https://yt3.ggpht.com/ytc/AIdro_lHS6afEBr4qXvCaNHjSWPKtC3juaDhburSmsRxguY=s88-c-k-c0x00ffffff-no-rj,False,True,1658097673.119066
UgzHI56ZkQoIpsZcd894AaABAg,"Que curioso, en linux también se usan esos comandos dir, cd o ls para navegar por las carpetas usando la consola. Fue que unix y dos se escribieron con el mismo lenguaje de programacion, C si me equivoco?",2 years ago,@RicardoPradovegita21,UCgAg0gCZqqWT7T_4U6SxA8A,0,,https://yt3.ggpht.com/ytc/AIdro_nC6CUuvuwIZfkwVblzogLYaMCPbhfqWGme2S6ttlzvhDs=s88-c-k-c0x00ffffff-no-rj,False,False,1658097673.461217
Ugx_qBoI69r8T4aXXt54AaABAg,que entretenido el video bro,2 years ago,@benrap5641,UCzKfMO61fWJAgiTJ2Mm22xA,0,,https://yt3.ggpht.com/ytc/AIdro_nd4-aF_WM0RDkKCIRFmN4kd5b638dDHvd3EeM0aiNpeg=s88-c-k-c0x00ffffff-no-rj,False,False,1658097673.462179
UgxSnYFfxyPWWBW68nZ4AaABAg,Parece un serie de netflix este final.. lo veremos en el proximo capitulo,3 years ago,@xK1NNG,UCLaweh7GkhsF7fFzRYbNSTw,1,,https://yt3.ggpht.com/tjZ4QiarNX0x9LS7DpuYEvHYO6Qx7FLTLutm9klQjYF-iQ1Kvb6uI9UMl-kibGlYFRGC8FmhaQ=s88-c-k-c0x00ffffff-no-rj,False,False,1626561673.463054
UgwkQ40P-fD0oNbtB6p4AaABAg,"Hola, muy buena informacion y que tienes de informacion de la incursion de Bill Gates en la agricultura, Gracias por tu aporte",2 years ago,@joseescobedo5347,UCPgadR4E4EVQblE3aoN4KTw,1,,https://yt3.ggpht.com/ytc/AIdro_mGwvX1EvLl4NypNjFJB4UbGBeurKxwWYYiEGXmUCEMMiU=s88-c-k-c0x00ffffff-no-rj,False,False,1658097673.463937
UgzJOn-_WkEvHnwLAUd4AaABAg,"“-BG:cómprenlo muchachos.
 -H&MS: oyé, ¿qué haces?
 -BG: ja ja , no me hice rico firmando cheques.”",9 months ago,@TAVOXHXCX,UCg6asxnODLnVSDTq6ctSD5w,0,,https://yt3.ggpht.com/ytc/AIdro_msjfYvEuNst130BElfxbrJdsmYLbo48ADjvd3BXHu1rQ=s88-c-k-c0x00ffffff-no-rj,False,False,1697582473.465333
UgxOKQgXzrMQQPSEy5N4AaABAg,estoy ansioso por ver la segunda parte NATE GENTILE,3 years ago,@pabloventocilla4998,UCyjZbLaJ0CYnthmZD1AmsRg,0,,https://yt3.ggpht.com/ytc/AIdro_n75IwASSEVE3wXw3EopEMZJ_cAuQoAqX6zwo60btA=s88-c-k-c0x00ffffff-no-rj,False,False,1626561673.466255
UgxAg_0hmjwBMHQUQ094AaABAg,"Genial, que buen documental muy fresco enhorabuena",1 year ago,@felismetallum,UCEo6Ofmv1KTvw5W6i1CHPXQ,0,,https://yt3.ggpht.com/ytc/AIdro_lSdaPNZ2g8jhoMy1VXYyQKoQRfRkQEaDviATXj0QUpjIo=s88-c-k-c0x00ffffff-no-rj,False,False,1689633673.46712
UgwZa0ekv2jcGgId4v94AaABAg,Podrías hacer un vídeo sobre el cyber pol y g on? gracias!,3 years ago,@Juampablox,UCKNeg5Aa3DRlb2tjYcjGw-A,0,,https://yt3.ggpht.com/ytc/AIdro_mxewlHazQ68uT0EKC5jUJGJDrEQy-TVeAwkZov18-1ld0=s88-c-k-c0x00ffffff-no-rj,False,False,1626561673.467981
UgyJBxFt7-PrEEsqdjZ4AaABAg,"El nate:""Pero antes un mensaje de nuestro sponsor""
Yo: que adelante 15 segundos dijo",2 years ago,@abrahamquintanapy,UCS16rKGAeANSCI-943w-m4w,1,,https://yt3.ggpht.com/bSvXEf-s-88n8ugHJP9XLmXkrgHwJdou-tK9m-hjFSvjv8As1VklDT3xoAQ-MjZXNwFYohXR=s88-c-k-c0x00ffffff-no-rj,False,False,1658097673.468837
Ugyn06awEEcHROD8ght4AaABAg,Muy buena historia,3 years ago,@paolocampos6852,UCSih3_s8jPYJCu7LPPvtXvg,0,,https://yt3.ggpht.com/ytc/AIdro_m3rpQLhIX3I6xc3dL8WLpEkhpGNryvRQ-HVdZzlORvJ6U=s88-c-k-c0x00ffffff-no-rj,False,False,1626561673.469683
UgxaDIC7TRzyXPvyzzl4AaABAg,Originalmente CP/M no era compatible con los procesadores x86 (los que utilisaba el IBM pc) y tardaron en realisar una version compatible con esta arquitectura. Lansaron la version x86en el 83 y MS-DOS en el 81,4 months ago (edited),@Eljos-lr8yu,UCjYE2GTCHWzBpyh6FRe7u7Q,0,,https://yt3.ggpht.com/ytc/AIdro_nX6uF4gU8Lo_Uy7QCzyRLukJBUW3LQtAg2LFIdS9uk3TzTi81ldpp-mp8bVl_n17DE1Q=s88-c-k-c0x00ffffff-no-rj,False,False,1710715273.47079
UgyAj5-6icFbNi2G6zp4AaABAg,"Buenas, no sabia del CPM DOS.
Del WordPerfect si lo recuerdo, incluso del Lotus 1-2-3 que mi padre trabaja mucho con eso y con DBase.

Yo usando un pc y aprendiendo por mi propia cuenta, queriendo ejecutar videojuegos, cuando tenia como 5 años apenas, ejecutando cosas como Prince Of persia, y jugando luego queriendo jugar otra cosa. e intentar entender los mensajes en ingles del juego de turno que queria. Aprendi a instalar y configurar como el SciDisplay Tech Doctor para activar el Soporte de Vesa 2.0 o Vesa 3.0 para poder ejecutar juegos a 640x480x16bpp que era una resolucion alta para la epoca ya que la comun era 320x240x4bpp.

Aqui en venezuela ni de lejos sabiamos de Internet, mi padre por insistencia mia (Analizandolo en restrespectiva, era muy rara vez que me ponia intenso con un tema, solo con lo de los pcs y con que algunas cosas mias fueran de color azul si o si).

Empezo a comprarme unicamente 2 revistas mensuales de PC, al principio comproba cualquiera, pero al cabo de un buen tiempo le dije que mejor solo me trajera las revistas españolas que llegaban aqui a venezuela de « CDClassics » y « OKPCGamer » en la epoca cuando tuvimos un pc con un cdrom de velocidad 4x que era lo más puntero de la epoca, ya que no muchas personas se podian permitir un set multimedia completo de puertos PCI, ya que el estandar eran los puertos ISA.

Espero que proximamente hables de la estrategia EEE de Microsoft y los documentos Halloween, entre otras muchisimas cosas que ha hecho microsoft con tal de no tener competencia.",2 years ago,@JonderQuintero,UC5WQMExZ4Y8Tc2P6db9XXnw,0,,https://yt3.ggpht.com/ytc/AIdro_nPZh3ttckjNopvxkrByP7CWS-k1VtN93ZYt-sgH-GLyA=s88-c-k-c0x00ffffff-no-rj,False,False,1658097673.472922
Ugzl4eOWiuu-JIp7hUp4AaABAg,"Me encantan estos videos, podria verlos todo el dia",3 years ago,@marcosmolina5824,UCJ7q4XcFrh6lpF4BimgIKrg,0,,https://yt3.ggpht.com/ytc/AIdro_mJsQv-_79PNbpYZDRB9w_IYjtRRR8-cioDtqQpA9hAT-w=s88-c-k-c0x00ffffff-no-rj,False,False,1626561673.474479
Ugx_GVx-Oaz1yacqKJl4AaABAg,tremendo informe,1 year ago,@maximiliano4972,UCVEovFtOCYrQIgmfTyhGOHw,0,,https://yt3.ggpht.com/ytc/AIdro_m5DHdJOQs40hzoitGNZg5x-fmV6OYmJoszNAslGR0idT_rVnRjRUDprHsTC8XFm7CrIA=s88-c-k-c0x00ffffff-no-rj,False,False,1689633673.475996
UgySrrQTEpDPwMzcHYl4AaABAg,"Interesante todo esto bien, que cosas tan fuerte...",2 years ago,@PensamientoSerio,UCmRFH9QdBqCgPfhdz_4o7bg,0,,https://yt3.ggpht.com/CAw7-hku5CU4ALkUqXHNykm_egzdont1mfmMmLFJN1Wr1yxMwRs0VXQuaYJ-3NydCWNw_7R5eg=s88-c-k-c0x00ffffff-no-rj,False,False,1658097673.47907
UgyQP9Diadjl0tM8Ced4AaABAg,"2:00     

Que Tiene Que Ver Microsoft Con Silicon Valley!?!?!?!?!?",6 months ago,@Ivansky1,UCkczFUubicqOy0sSLq3Pr7Q,1,,https://yt3.ggpht.com/ytc/AIdro_lvGeAhEeFICsmYFDIhHncs1RhLhXiWqhGg4aU2PjQ=s88-c-k-c0x00ffffff-no-rj,False,False,1705531273.481296
UgwxRpA9Brb8D0H0Dcd4AaABAg,WordPerfect!! A mi me encantaba!!,2 years ago,@annamariabonanno6548,UCxEINP2k2fQbXxuZh5R1aFA,0,,https://yt3.ggpht.com/ytc/AIdro_mFSgvCjOOMeNhjA28XUusbOeFRtO94GHik9gBpfPY=s88-c-k-c0x00ffffff-no-rj,False,False,1658097673.482861
Ugzqmz_BBYT9sEIeoix4AaABAg,Uff qué videazo,2 years ago,@Charlitos334,UCubW6KEtippN2aooOzwLjtQ,0,,https://yt3.ggpht.com/ytc/AIdro_n1jZ1Mg-GqLwAN4jFLSpprQ0hGxkeb6AeCQBV3YtE=s88-c-k-c0x00ffffff-no-rj,False,False,1658097673.484354
Ugw86YwlqPfNLJBn8Pl4AaABAg,"ese weon de Bill Gates esta todo el dìa asi: ""ESPERA, ESPERA, ESPERA,... ESPERA UN MOMENTO, ESPERA, MIRA MI CIRCULITO, ESPERA, ESPERA, MIRA MI TESTÌCULO, ESPERA, ESPERA, MIRA MI REDONDITO DENUEVO, ESPERA, ESPERA, SIGUE ESPERANDO, MIRA MI TESTÌCULO, ESPERA, ESPERA, ESPERA... YA CARGO.""",2 years ago,@francoremigiocatalanaguill3084,UCsBgHPdHcL2oiWo4TA3iRVw,0,,https://yt3.ggpht.com/SxrPG-1C3UhLzkYRVTdfEXs6efxfwzvUsrgbZlHajjCH2a1eHlYkZw98rIVRDfg4k8GHvqHITw=s88-c-k-c0x00ffffff-no-rj,False,False,1658097673.485715
Ugy_NEts452sjaYufoh4AaABAg,Me suscribo. ¿Qué por qué no llegué antes aquí? ¡Ni idea!,2 years ago,@Estepario_Hesse,UCo7sCi-xOaSolB5YML88q6g,1,,https://yt3.ggpht.com/X3DL_6ajSWPyCUJcnejYblRbXue86gj_HUJgxokGzPxHN-_Nl978TJ8W1yWg2XKMTmUgIEZe=s88-c-k-c0x00ffffff-no-rj,False,False,1658097673.487251
Ugxn-h4D1ljlEbM59JZ4AaABAg,"Esa historia me suena, mis sistemas operativos favoritos son los basados en Linux y ni siquiera puedo depender de ellos porque muchos programas que uso por trabajo no tienen soporte",2 years ago,@alegonzalez999,UCu1H9toSROV4SQzsv7tYXUw,1,,https://yt3.ggpht.com/ytc/AIdro_m3ZgU51iqZN5cYn0tQewmZrrY-ZfceDXClbnRtHXlwDLXG=s88-c-k-c0x00ffffff-no-rj,False,False,1658097673.904813
UgwW-MW7Q08QZNHYJRV4AaABAg,yo quieero la parte 2,2 years ago,@cristianjuan8372,UCC8HREuGIFNVolBdidoGvew,0,,https://yt3.ggpht.com/Xw5PSPEb0K9BetIhg_rPYAYGUq4Vqd-VmGFoSqspeG3_SuWT5nRFbqOA3BPZpCZeKcw9d-CuHyw=s88-c-k-c0x00ffffff-no-rj,False,False,1658097673.905766
Ugxs6DilNhC93ZowCBd4AaABAg,necesito la parte 2 ya joder me quede picado,3 years ago,@trash_darka6160,UCAZam1Ju07pCfQL9s8nVvgQ,0,,https://yt3.ggpht.com/ABxx6JIGw4C6UoDeb9si7kRXvGuc0wqPXzJFhWHSAknmOwNdQM1ep8-vHbhuAhrYf-nWrt6d7g=s88-c-k-c0x00ffffff-no-rj,False,False,1626561673.906644
Ugx8eL6vFRgcZ-2pAYh4AaABAg,8:05 Trae recuerdos a un jueguito... :D,1 year ago,@angelgabrielcopanacruz6800,UCcB1l9UqbTz6DG36pSpfgrw,0,,https://yt3.ggpht.com/ytc/AIdro_ktMngpgKi6AsAX0o_x2sjt16UCAhklD3BaMOpkWiPEasE=s88-c-k-c0x00ffffff-no-rj,False,False,1689633673.907525
Ugya9ZKicxvP51vnLT94AaABAg,Muy interesante video,2 years ago,@625JoeMercy,UC2b3H4b6Hj1jZ-4D3cJuqFw,0,,https://yt3.ggpht.com/ytc/AIdro_lae3BTZwI9YHpD_Z9rHBWG6zCT0AKJXlqx0m9RGWDaig=s88-c-k-c0x00ffffff-no-rj,False,False,1658097673.908377
UgytKYmYF_rZfGthpYx4AaABAg,Que gran historia... Crack!!!!,2 years ago,@alrogo01,UCMkSiOZHCx2kXN45T52bEJQ,0,,https://yt3.ggpht.com/FblrPmcw8EGPR9t1fgyN6oiP5-fi0R-VNgGOOYIuIH-MPmhyq-6L2_ThfqeuPnrjGMG90raN=s88-c-k-c0x00ffffff-no-rj,False,False,1658097673.909259
Ugz-adOp0bc8DusUTaF4AaABAg,Me encantan estos videos!!,2 years ago,@JumpingStar96,UCQiZ_Ajv4hGzuJsPkWHArvg,0,,https://yt3.ggpht.com/ytc/AIdro_lVuDlnV9YqugVbSkK0PFUh51-SiQyaz011hoE2HuCA0w=s88-c-k-c0x00ffffff-no-rj,False,False,1658097673.910137
UgwbdANmQ6II2vULrXB4AaABAg,parte dos por favor eres un crack :D,3 years ago,@VIG4DU,UC3-eocDTw8t2DPV_wAg8Ecg,0,,https://yt3.ggpht.com/ytc/AIdro_kg-aoE4xf4_6L64r3epRrw0BjNKXbrFV1iUUU0pj46JA=s88-c-k-c0x00ffffff-no-rj,False,False,1626561673.910981
UgxtA6XvsOtvboNBIs54AaABAg,"Me acuerdo de tener en mi 386 el WordPerfect y mi padres pagarme el curso de lotus 123. Recuerdo tener que cargar en disquete el Lotus 123. Y no existía Internet, ni cd-rom, ni tarjeta de sonido. jajajaja Que conste no llego a los 40 años",2 years ago,@zebenpixel,UCOcABRX_5GC75D-hShfsJCg,0,,https://yt3.ggpht.com/ytc/AIdro_lNwGL9JUgt22NGoBAPMTzvoxDcVq4TjPJv3HfC0pEgDIw=s88-c-k-c0x00ffffff-no-rj,False,False,1658097673.911822
UgyYQUYS_kR5w2ADMdF4AaABAg,Espectacular narración,3 years ago,@alvariyo03,UCdCUkExE9-KSul1bDYatZrQ,0,,https://yt3.ggpht.com/ytc/AIdro_mjGhgoEhtBR07tvBK9CrtTliUL8GMBk4Z5GRGKgI_Nix4=s88-c-k-c0x00ffffff-no-rj,False,False,1626561673.912664
UgyRMKh4e51zI9Bvkd54AaABAg,Sobresaliente en este tipo de contenido. Buen video,1 year ago,@edwardrodriguez5953,UCJQie5D3HRw0Oy28eTf9Yaw,0,,https://yt3.ggpht.com/cGdfQaRFNuDbfye26Sa3Ps9JCNRgVykI1S4pigjvLsdty5rnstvkggR4Auom-uRl7KE2AI_3mw=s88-c-k-c0x00ffffff-no-rj,False,False,1689633673.913501
UgwXAX7Nn_Pwc9NsDi54AaABAg,"Yo viendo el video
Microsoft viendome ver el video: ¿Que tanto te gustaria que tu PC mañana no arranque o tenga mil errores?",2 years ago,@MagoGuitarrista,UCQZyW--enb2K-bfoKYbT4fA,2,1,https://yt3.ggpht.com/ytc/AIdro_lOqIkFgn6hv3Ft3-lPp2d0xfnYCfT3P4Fj4kkdyXPMxMU=s88-c-k-c0x00ffffff-no-rj,False,False,1658097673.914372
UgxvTFBIWy1bmPUlxYh4AaABAg,Dios mío... Viví todo eso...,1 month ago,@juanufba,UCCzRDtWD1fCtUSa27I3MpZg,0,,https://yt3.ggpht.com/ytc/AIdro_nooY4s6DLRW-A2dGvQURYAGG1zQlu-575K9T9typXE9ek=s88-c-k-c0x00ffffff-no-rj,False,False,1718664073.916105
Ugx5-5lm2itIeVfwVSd4AaABAg,"Nate ya tiene el monopolio de crear custom pc para youtubers españoles, me ha encantado el video que ver la continuación",3 years ago,@rolandoosadeyfarias3160,UCYtSlWtzR9etvbbz_0RJoCQ,0,,https://yt3.ggpht.com/ytc/AIdro_keEu6bBvGnnYnbtB5MemsDTMBvQeHDFCxjOBC88Xe78Q=s88-c-k-c0x00ffffff-no-rj,False,False,1626561673.916965
UgyxmpybHfbl0AfRBwR4AaABAg,Suena macabro todo esto,3 years ago,@alfredohuarachilia2545,UCKeb4OkZvKaHExQxehgLvqA,0,,https://yt3.ggpht.com/ytc/AIdro_lTW0EgTkrHW1xRPZAREvPmuquAj26p7KvZQYCSQvmXag=s88-c-k-c0x00ffffff-no-rj,False,False,1626561673.917844
UgyxpQhYcgT2pHMKnuR4AaABAg,"no quiero que piense mal pero me gusta 
Nate Gentile
como cuenta las historia  y es muy entretenido  sus videos saludos mi bros desde Lima Peru",2 years ago,@antoniodegeminis7970,UCWnMXNkxvQAlvnaN4sg5zXA,0,,https://yt3.ggpht.com/0ytfDomBYtA-wZOyX0kf3_42Eb-MDvFRRMusNbDdKRZGdITg1eTELgRV6pwVOkhtP91G39NK=s88-c-k-c0x00ffffff-no-rj,False,False,1658097673.918691
UgybNRWeDf8NJbGkwW94AaABAg,Dios cuando sale Parte2...!!!,3 years ago,@filipoleonardocardozomunoz3877,UCgmc1JOZkWtOLpwaqmxNwuw,0,,https://yt3.ggpht.com/ytc/AIdro_kGYHzxTK8R-4TjjPhYbmOsc1RizquGzoj8-eAw_gIaPXI=s88-c-k-c0x00ffffff-no-rj,False,False,1626561673.919534
UgyZVvtLKzTdAKzmJWx4AaABAg,"sube la parte 2 porfavor, lo necesitoooooooooooooooooo",3 years ago,@oscarjuniorromanvalentin8647,UCO3zYC86MKomt6zIy72sZ6A,0,,https://yt3.ggpht.com/Kmf7fyITOpKB0ZHyB3BkhLNK97qlM2ZEaaG9lzPSlBYbTtYxDnr_LrfS0qb5hILMhJv-kUu6pg=s88-c-k-c0x00ffffff-no-rj,False,False,1626561673.920382
UgzEWs-PYXss3thSjwF4AaABAg,que buen videos muy entretenido :),2 years ago,@pedrotururu0121,UCGqEOgVs2Ueuhs_u42fZgvw,0,,https://yt3.ggpht.com/ytc/AIdro_n5PcyY92TiB_yTHCoxRDhi6P9Wki5PhGe2DbRRQ2VNq-8=s88-c-k-c0x00ffffff-no-rj,False,False,1658097673.921229
Ugz2HByt945ebJoaPBp4AaABAg,ME ENCANTA ESTOS TIPOS DE VIDEOS,3 years ago,@genesis2285,UCwbYhlOQbMVSZNzlhWiJR9A,0,,https://yt3.ggpht.com/ytc/AIdro_lQebOwdTfGGzF_WO-u4yWMUqQ5mfv4MmbHoabgR-sDrZw=s88-c-k-c0x00ffffff-no-rj,False,False,1626561673.922121
UgwXAX7Nn_Pwc9NsDi54AaABAg.9Q-8g8vDUV39QHAnnQzoFA,Si usas el programa microsof si el dueño sabe todo lo que guardas en tus archivos.,2 years ago,@Familymomox,UCs3O0C7W0Ce5ls3QIH8H89g,0,,https://yt3.ggpht.com/uqoI0obkGkvVN5OV6zO7jgEpl0fygTUwtVCrEhXC58NNGX1L3UyBWdNukenUEKO_NIyLiW-VaXI=s88-c-k-c0x00ffffff-no-rj,False,True,1658097674.103952
Ugy8s3PkGeXLkBScdY54AaABAg,"esa campana esta activada, esperando la segunda parte ya",3 years ago,@mrkeygen7281,UCTrZRzvrgbHzoP7Cndw9qcg,0,,https://yt3.ggpht.com/ytc/AIdro_m1bavFVjjUlyd5WdA7MPoe8BMXbOUOdcsaatNxtzkDjobz=s88-c-k-c0x00ffffff-no-rj,False,False,1626561674.50694
Ugx0OnYVtwCI7lEYIvd4AaABAg,muy buen video!!! me encanta esta clase de contenido!!!!,3 years ago,@BrunoVicful,UCbQIWdQJ2T90YLVd9ASnm8g,0,,https://yt3.ggpht.com/lQvKoaeqHEH5RHK-7K5N5xdPRuzacWzyB7wvPVNsCSqqg1YitoVLmQ2icEouL18UCKyxLg5exPI=s88-c-k-c0x00ffffff-no-rj,False,False,1626561674.507887
Ugzf7_BdVnt0FyqCFHh4AaABAg,"Esta bueno tio, buen vídeo",2 years ago,@alexis-pz2ro,UCYfWa8EruPmKozmcfmOjzag,0,,https://yt3.ggpht.com/ytc/AIdro_nn4RFYixyJhtwNym83m7J3xl1FyzUhIMh-_AoEeqM=s88-c-k-c0x00ffffff-no-rj,False,False,1658097674.50874
Ugx7CmYokZVwn6oDUAt4AaABAg,genial video bro,2 years ago,@ernesuris,UC6eJS7slje3yrsABtiS-Ynw,0,,https://yt3.ggpht.com/ytc/AIdro_kmLz3fBKfhVnJSLyBFz9d2tLq79v6qtOti8KMuRVQXwQN_=s88-c-k-c0x00ffffff-no-rj,False,False,1658097674.509583
UgwC7Memu6YkaS5RdrZ4AaABAg,"Este pájaro es el de:  ""En el futuro, no tendrás nada y serás feliz"" y "" teneis que suprimir la carne, vuestra alimentación y remplazarla por nuestros preparados alimenticios"".",3 years ago,@brobrosu1600,UCxvUPUoXmofMytyqyVg3KFg,0,,https://yt3.ggpht.com/ytc/AIdro_m_GAM0h0kPnAGcDKrOy3Ks7Emz0aCes5x7O8e4M3Y=s88-c-k-c0x00ffffff-no-rj,False,False,1626561674.51046
UgwzahmsQWz29lVaEUR4AaABAg,"Haaa, Entiendo lo que quieres decir en este video Wao Siempre eres Bueno Explicando, tal cual sin rodeos.",5 months ago,@AFATHEKING,UC6q31c_NXaMl69lDmEEzJUQ,0,,https://yt3.ggpht.com/nphObZ0HAiIfV5cSBFs_Btf6nHCOWFLyLtQdTifL7kXt5R_BANBTnn_hxvIs1NfnakeGBpKBmug=s88-c-k-c0x00ffffff-no-rj,False,False,1708209674.511841
Ugx5ECeYdD9XOpLQODZ4AaABAg,Ahora entiendo esa escena de Bill Gates con los Simpson comprando la Compu Mundo Hiper Mega Red,2 years ago,@DaveGong01,UC0NdUzm3DHl6Yl49MfvT9Ug,0,,https://yt3.ggpht.com/ytc/AIdro_l_x9zqyr40tKwNEqeFWziZx-17XVGoF4T6BNjYk84A3A=s88-c-k-c0x00ffffff-no-rj,False,False,1658097674.512697
UgymbwI3g-cPNCzptxB4AaABAg,Definitivamente esto es mejor que Netflix,3 years ago,@luis1231815344,UChkS_PBm5Uar_VKc6PGa99A,0,,https://yt3.ggpht.com/ytc/AIdro_kadnweVxqQ0JR15-_LOm77kj6LVPINn_Qk1aIPaeTPdeY=s88-c-k-c0x00ffffff-no-rj,False,False,1626561674.513539
Ugx2wL_DA28FzsMeGH14AaABAg,Pedazo de video te has marcado que currado,2 years ago,@policymattersspain,UC4VaGhUUHjFI1YWbQK8wHSA,0,,https://yt3.ggpht.com/wUCUh6NZwzP9OqxzViuSw8d1haHXPfVGduBoDb1DkWQm_kA1PA2M7S6rXJpa2M_D7wu1piP4Ww=s88-c-k-c0x00ffffff-no-rj,False,False,1658097674.51442
UgwK2y7z-53aptgFmIF4AaABAg,QUE BUENA  INVESTIGACIÓN  PERO QUIERO UMA REVIEW  DEL HYPERX ALLOY ORIGINS  60 JEJJ,3 years ago,@francoaudia,UCxLpyq33raYVscM2BXGVHiA,1,,https://yt3.ggpht.com/ytc/AIdro_mA2AVFV-qavNRylO-8a4Gy-Z6PmCR1F_ZClH9D2RWiGO4aLpoBwvnFubP3fe06ChSeLA=s88-c-k-c0x00ffffff-no-rj,False,False,1626561674.515272
Ugw2Taz71XH0VuI3BfN4AaABAg,"CARAJO! ""Continuara...""  cuando cuando?",2 years ago,@masrockbandas,UC5GqijzIQX3sl3ZXjGZCzpw,0,,https://yt3.ggpht.com/ytc/AIdro_kDC8AvitS_pnFuPYAX-TvVCznwSFvXtv02lQGH6mMP-w=s88-c-k-c0x00ffffff-no-rj,False,False,1658097674.516119
Ugxd2r1h9StQN8SUk_14AaABAg,"Esta pasando exactamente lo mismo ahora, con la industria del gaming 👌",1 year ago,@Brutal-X,UCl_LyrlTJcKSDcooklb1L4w,0,,https://yt3.ggpht.com/FE3Lujn9JS6YwIqgXK4t94EZ4qhts6D40UMAGFhErUswDGgpHPEqGqfEagmBHT_L6C34IfWx-Q=s88-c-k-c0x00ffffff-no-rj,False,False,1689633674.516969
UgyAj3sXucGVt2RpYNx4AaABAg,"Ahora nos tendremos que preguntar quien nos da más miedo que nos compre, si Microsoft o Disney",2 years ago,@v.u.t.fulljesulinythomas8842,UC6uD933kDMbsjAhvzrn8-eQ,2,,https://yt3.ggpht.com/N5K2ut2ypgwAf5BSZ48GMeOBMDY7r01BN7AmY7B1dIKcgGi3pouBqWMe2zZqiGkaGEJef-lv=s88-c-k-c0x00ffffff-no-rj,False,False,1658097674.517835
